,Tweets,CleanTweets,Polarity,Subjectivity,Segmentation
1682,@CartiezC @HoussameRachid @MufccxiPrxince Ronaldo 90ovr idk why you laughing it makes Ronaldo look bad 💀,Ronaldo 90ovr idk laughing makes Ronaldo look bad 💀,-0.6999999999999998,0.6666666666666666,negative
1683,@onlyforSSMB @ronaldo_mb_dhf Mee DLM lu 😂😂 testing ni testing anka me amma Conceive antaaraa raa,_mb_dhf Mee DLM lu 😂😂 testing ni testing anka amma Conceive antaaraa raa,0.0,0.0,neutral
1684,@CharelMafoua @FranceRMCF Sauf que Ronaldo avait aucun intention de venir,Sauf que Ronaldo avait aucun intention de venir,0.0,0.0,neutral
1685,@JarvisMckenzie0 @utd_retired @Castro1021 We dont but most ppl watched ronaldo play and we can all agree this rating and stats are bullshit,_retired We dont ppl watched ronaldo play agree rating stats bullshit,0.0,0.0,neutral
1686,"En Portugal, el estatus de líder de Cristiano Ronaldo es intocable https://t.co/1EJdCNkE96","En Portugal, el estatus de líder de Cristiano Ronaldo es intocable https://t.co/1EJdCNkE96",0.0,0.0,neutral
1687,@eli39412375 La verdad es que me va a dar una pereza inmensa ver los partidos de Ronaldo si se llega a ir al Nápoles. Un equipo que no pelea por absolutamente nada!,La verdad es que va dar una pereza inmensa ver los partidos de Ronaldo si se llega ir al Nápoles. Un equipo que pelea por absolutamente nada!,0.0,0.0,neutral
1688,"🎙 EPISODIO 3 ""OJO DEL UNITED"" 👀😈

Analizamos junto a @Vanisterror

✅ Victoria vs Soton
🇵🇹 ¿Se irá Cristiano Ronaldo? 
🇧🇷 ¿Rendirá Antony desde el primer momento? 
🧤¿Es Drubravka un buen suplente para David De Gea?

#mufc 

https://t.co/CdWNlHTi4p","🎙 EPISODIO 3 ""OJO DEL UNITED"" 👀😈 Analizamos junto ✅ Victoria vs Soton 🇵🇹 ¿Se irá Cristiano Ronaldo? 🇧🇷 ¿Rendirá Antony desde el primer momento? 🧤¿Es Drubravka un buen suplente para David De Gea? ://t.co/CdWNlHTi4p",0.0,0.0,neutral
1689,"@mleon1179 @ManuHeredia21 @Cristiano @Manuel_Neuer @thibautcourtois @EASPORTS Los jóvenes están deseando jugar al juego con estrellas de 92-93 de ahí que Messi y CR mantengan medias altas, al final vende aunque no refleje la realidad.","_Neuer Los jóvenes están deseando jugar al juego con estrellas de 92-93 de ahí que Messi CR mantengan medias altas, al final vende aunque refleje la realidad.",0.0,1.0,neutral
1690,@Ronaldo_aff Podia ter dado um chute na Ladybug,_aff Podia ter dado um chute na Ladybug,0.0,0.0,neutral
1691,@Ronaldo_aff Minha fav é perfeita sabe,_aff Minha fav é perfeita sabe,0.0,0.0,neutral
1692,Şaka zannetmiştim ama harbiden kendini ronaldo zannediyor https://t.co/Qs7YqKluOc,Şaka zannetmiştim ama harbiden kendini ronaldo zannediyor https://t.co/Qs7YqKluOc,0.0,0.0,neutral
1693,@ChaquiGime01 @Cr7stianismo_ @Cristiano Que? ganar una Champions no te preocupes tiene 5,_ Que? ganar una Champions te preocupes tiene 5,0.0,0.0,neutral
1694,@demarkegaming ronaldo epl smurfledi nasıl 93+ yapmazlar anlamıyorum,ronaldo epl smurfledi nasıl 93+ yapmazlar anlamıyorum,0.0,0.0,neutral
1695,"@ChiamarsiBomber @Cristiano if you come 🔙 to #Juventus 🖤🤍 for free, to repay us for the year when you flee to Manchester at the very last second, we would be all happy to welcome you back!","come 🔙 🖤🤍 free, repay us year flee Manchester last second, would happy welcome back!",0.3333333333333333,0.4611111111111111,positive
1696,@icar0libero This is better than the Messi vs Ronaldo debate,This better Messi vs Ronaldo debate,0.5,0.5,positive
1697,Antony foi de dar passe pro PABLO pra dar passe pro Cristiano Ronaldo https://t.co/yO3g8jqRh3,Antony foi de dar passe pro PABLO pra dar passe pro Cristiano Ronaldo https://t.co/yO3g8jqRh3,0.0,0.0,neutral
1698,"@vermillionwings Girl, Cristiano Ronaldo, the most followed instagrammer gets lesser likes in comparison to Tae and Jk. This clearly proves the authenticity of the active followers.
And if we check YT, even though Hello is the fastest mv to reach 1b views but Butter got more likes way earlier","Girl, Cristiano Ronaldo, followed instagrammer gets lesser likes comparison Tae Jk. This clearly proves authenticity active followers. And check YT, even though Hello fastest mv reach 1b views Butter got likes way earlier",0.041666666666666664,0.4,positive
1699,Ronaldo qui a encore 5 étoiles geste technique va falloir en parler de ça aussi,Ronaldo qui encore 5 étoiles geste technique va falloir en parler de ça aussi,0.0,0.0,neutral
1700,Camide ronaldo mu messi mi diyen veledlerin kavgası daha akıllıca https://t.co/F0cLQm3ZMR,Camide ronaldo mu messi mi diyen veledlerin kavgası daha akıllıca https://t.co/F0cLQm3ZMR,0.0,0.0,neutral
1701,@fenerrmedya Bugüne kadar hep haksız ve fazla eleştiri yapılıyor diye sana üzülüyordum ama abi sen hakediyormussun sanki Ronaldo arkadaş havalara bak,Bugüne kadar hep haksız fazla eleştiri yapılıyor diye sana üzülüyordum ama abi sen hakediyormussun sanki Ronaldo arkadaş havalara bak,0.0,0.0,neutral
1702,@Danie7Bovet @Cr7stianismo_ @Cristiano https://t.co/f7rEtcThww,_ https://t.co/f7rEtcThww,0.0,0.0,neutral
1703,@sani2_0 @Cristiano ? Atlético 😉,_0 ? Atlético 😉,0.0,0.0,neutral
1704,"My Transfer Predictions from Now till the Deadline! 

Ronaldo and Osimhen Swap
Gakpo - Arsenal
Gilmour - Everton
Maguire - Leicester
Tielemans - Liverpool
Brereton Diaz - Everton
Aubameyang - Chelsea
ASM - Southampton
Bednarek - Villa
Gallagher - Palace
Broja - Leeds",My Transfer Predictions Now till Deadline! Ronaldo Osimhen Swap Gakpo - Arsenal Gilmour - Everton Maguire - Leicester Tielemans - Liverpool Brereton Diaz - Everton Aubameyang - Chelsea ASM - Southampton Bednarek - Villa Gallagher - Palace Broja - Leeds,0.0,0.0,neutral
1705,@ibrazo_usanele You know what I meant 🤣 atleast Messi never watched Ronaldo dribble from the center half against Barcelona ow wait but only Messi can do that.,_usanele You know I meant 🤣 atleast Messi never watched Ronaldo dribble center half Barcelona ow wait Messi that.,-0.13333333333333333,0.13333333333333333,negative
1706,Manchester United dressing room celebrated Cristiano Ronaldo exit plea #RealMadrid #Blancos https://t.co/503ZeR5YJ3,Manchester United dressing room celebrated Cristiano Ronaldo exit plea ://t.co/503ZeR5YJ3,0.35,0.75,positive
1707,"💥Manchester United #FIFA23 

Ronaldo - 90
Sancho - 84 
Elanga - 74
B Fernandes - 86
McTominay - 80
Fred - 80
Shaw - 80
Varane - 84 
Maguire - 81
Dalot - 78
DDG - 87",💥Manchester United - 90 Sancho - 84 Elanga - 74 B Fernandes - 86 McTominay - 80 Fred - 80 Shaw - 80 Varane - 84 Maguire - 81 Dalot - 78 DDG - 87,0.0,0.0,neutral
1708,@absthegoalie @Cristiano @ManUtd It happens we seen big names go and get replaced. Just need the standards ATM #GlazersOut,It happens seen big names go get replaced. Just need standards ATM,0.0,0.1,neutral
1709,@_lucidjb @extrafinderr 2/100 una you aren't even ashamed😂 @AfcAddz your man here said he predicted every Ronaldo hatty with his chest last szn btw😂 the capper,@_lucidjb 2/100 una even ashamed😂 man said predicted every Ronaldo hatty chest last szn btw😂 capper,0.0,0.06666666666666667,neutral
1710,@fenerrmedya Bu harbiden kendini Ronaldo falan zannediyor,Bu harbiden kendini Ronaldo falan zannediyor,0.0,0.0,neutral
1711,@Ronaldo_aff 🫶🏼,_aff 🫶🏼,0.0,0.0,neutral
1712,Todos Iguales Dicen Y Uno Solo Quiere Ver El Último Mundial De Crisitiano Ronaldo,Todos Iguales Dicen Y Uno Solo Quiere Ver El Último Mundial De Crisitiano Ronaldo,0.0,0.0,neutral
1713,Ronaldo to Chelsea. Deadline day.,Ronaldo Chelsea. Deadline day.,0.0,0.0,neutral
1714,@thedefiedge Ronaldo from 96 to 98 was the best ever seen on a football field.,Ronaldo 96 98 best ever seen football field.,1.0,0.3,positive
1715,Me toco a Cristiano Ronaldo y a Lautaro Martinez en el mismo sobre.. Podran?,Me toco Cristiano Ronaldo Lautaro Martinez en el mismo sobre.. Podran?,0.0,0.0,neutral
1716,i go through fabrizio’s tl everyday with the hope of seeing a team being linked with ronaldo.,go fabrizio’s tl everyday hope seeing team linked ronaldo.,-0.2,0.6,negative
1717,@Ronaldo_aff A melhor transformação do desenho,_aff A melhor transformação desenho,0.0,0.0,neutral
1718,@faZegargamelo @kramerman08 @bancadadeleao Pote a 8. Ronaldo na esquerda do ataque. O único dos 11 que não vai defender 😉,Pote 8. Ronaldo na esquerda ataque. O único dos 11 que não vai defender 😉,0.0,0.0,neutral
1719,"Best player you played against?

 Jordan Pickford: Cristiano Ronaldo https://t.co/lM9wFmkvjw",Best player played against? Jordan Pickford: Cristiano Ronaldo https://t.co/lM9wFmkvjw,1.0,0.3,positive
1720,@RMadridEngineer Benzema is one of the best player itw rn but suarez is miles ahead of him. Man literally outscored prime messi and ronaldo two times that's crazy.,Benzema one best player itw rn suarez miles ahead him. Man literally outscored prime messi ronaldo two times that's crazy.,0.2,0.6,positive
1721,"@Yxsinyoh @JustBrophy Yep, we've been a mess for a while. I was with Ronaldo last season coz he was clearly frustrated with the whole set up and i said very early he'd be an issue for Ole. But now we've got a coach on the up with credentials","Yep, we've mess while. I Ronaldo last season coz clearly frustrated whole set said early he'd issue Ole. But we've got coach credentials",-0.11500000000000002,0.22833333333333333,negative
1722,@GlennyG44 @Vintage_Cfc Bro leave them they can’t get publicity without Ronaldo,_Cfc Bro leave can’t get publicity without Ronaldo,0.0,0.0,neutral
1723,@ActuFoot_ @FabrizioRomano Il tue Ronaldo,_ Il tue Ronaldo,0.0,0.0,neutral
1724,"Así ven los portugüeses la situación de Cristiano Ronaldo 🐐🇵🇹 ante su selección ⚽️.

¡Entérate aquí! https://t.co/tmxBMthcTx https://t.co/QzVMxTgdoA",Así ven los portugüeses la situación de Cristiano Ronaldo 🐐🇵🇹 ante su selección ⚽️. ¡Entérate aquí! https://t.co/tmxBMthcTx https://t.co/QzVMxTgdoA,0.0,0.0,neutral
1725,Man United players think Cristiano Ronaldo is a 'pain in the a***' https://t.co/lqgf3nzVR3 via @MailSport,Man United players think Cristiano Ronaldo 'pain a***' https://t.co/lqgf3nzVR3 via,0.0,0.0,neutral
1726,@fenerrmedya Skdirsin gitsin çakma Ronaldo,Skdirsin gitsin çakma Ronaldo,0.0,0.0,neutral
1727,@_BeFootball Cristiano Ronaldo,@_BeFootball Cristiano Ronaldo,0.0,0.0,neutral
1728,EA gave Ronaldo and Messi 81 pace dawg. Messi’s somehow a rating higher aswell. Weird times,EA gave Ronaldo Messi 81 pace dawg. Messi’s somehow rating higher aswell. Weird times,-0.125,0.75,negative
1729,"@talkSPORT @No1shaygiven Why is that so wrong and worst things no one talks about ? His cross for kanes goal was world class and no one says a thing , if he played for man city or liverpool or Ronaldo done the keepy ups they still talking about it at xmas","Why wrong worst things one talks ? His cross kanes goal world class one says thing , played man city liverpool Ronaldo done keepy ups still talking xmas",-0.5,0.6333333333333333,negative
1730,@MrTomMcDermott Every day you are doing a couple of tweets about Ronaldo without any confirmation news.,Every day couple tweets Ronaldo without confirmation news.,0.0,0.0,neutral
1731,@KINGKALYAN777 @ronaldo_mb_dhf @TrendPSPK Nenu chepthundi Prasad ra,_mb_dhf Nenu chepthundi Prasad ra,0.0,0.0,neutral
1732,@Danie7Bovet @sebaarzs @Cristiano Que tuit tan poco ORIGI...nal.,Que tuit tan poco ORIGI...nal.,0.0,0.0,neutral
1733,@pawalol3 @ReddyPata @uday462 @ronaldo_mb_dhf Era pooka unnava🤣🤣🤣,_mb_dhf Era pooka unnava🤣🤣🤣,0.0,0.0,neutral
1734,@StandardKenya Murumba remember we don't have a striker if Ronaldo leaves.,Murumba remember striker Ronaldo leaves.,0.0,0.0,neutral
1735,"@_Cristiano9_3 Mbappé est sûrement plus précoce que Ronaldo mais pour moi Ronaldo a plus de talent!!
Mais on va faire les comptes à la fin de la carrière de Mbappé et on verra s’il a été meilleur!!",@_Cristiano9_3 Mbappé est sûrement plus précoce que Ronaldo mais pour moi Ronaldo plus de talent!! Mais va faire les comptes à la fin de la carrière de Mbappé et verra s’il été meilleur!!,0.0,0.0,neutral
1736,@TenasSZN Ronaldo avec les Joao Félix Neymar Dembélé https://t.co/9xDB5lKgG4,Ronaldo avec les Joao Félix Neymar Dembélé https://t.co/9xDB5lKgG4,0.0,0.0,neutral
1737,Cristiano Ronaldo repetido é depressão,Cristiano Ronaldo repetido é depressão,0.0,0.0,neutral
1738,"Exactly, me too think there is a real big surprise awaiting for us all about the next Destination of Christiano Ronaldo. 
https://t.co/qgdxF1SmVO","Exactly, think real big surprise awaiting us next Destination Christiano Ronaldo. https://t.co/qgdxF1SmVO",0.08333333333333333,0.13333333333333333,positive
1739,@SanKeylorNavas1 @PSGhub @FulhamFC @Tanziloic Ronaldo finished,Ronaldo finished,0.0,0.0,neutral
1740,"Ronaldo, Scott Parker, and what does Erling Haaland smell of? We've got a free Patreon post on the matter. 

https://t.co/66gddRjBTX","Ronaldo, Scott Parker, Erling Haaland smell of? We've got free Patreon post matter. https://t.co/66gddRjBTX",0.4,0.8,positive
1741,@lukinsisammie @007bamidele @justsharingx @CR7prime__ Ronaldo playing cricket from bench,__ Ronaldo playing cricket bench,0.0,0.0,neutral
1742,@tontonmodou 14 millions ok … rappeler moi combien c’est Ronaldo,14 millions ok … rappeler moi combien c’est Ronaldo,0.5,0.5,positive
1743,@Cristiano هلا,هلا,0.0,0.0,neutral
1744,"@OpDayum Évidemment je vais ajouter Cristiano Ronaldo dans mon cercle, mais je vais te mettre aussi","Évidemment je vais ajouter Cristiano Ronaldo dans mon cercle, mais je vais te mettre aussi",0.0,0.0,neutral
1745,@ismailh55329200 Ronaldo to napoli is hot,Ronaldo napoli hot,0.25,0.8500000000000001,positive
1746,@Cristiano 🤬😡😡😡😡,🤬😡😡😡😡,0.0,0.0,neutral
1747,"@MailSport Losers do cheer when winners leave then they go on a 4 year trophy doubt. Slowly and steadily those losers will be thrown out too, maybe Ronaldo won't be there as he's too old anyways but the young losers will be thrown out, maybe they should think about that.","Losers cheer winners leave go 4 year trophy doubt. Slowly steadily losers thrown too, maybe Ronaldo he's old anyways young losers thrown out, maybe think that.",-0.08,0.24,negative
1748,"@ManUtd_Es ❌Sancho €85m who has been trophyless for 2 years

❌Maguire for €80m who has been satisfying them with own goals 

❌  They bought a GOAT Ronaldo and turn him to Batshuayi

❌ now they bought Antony for €100m another Samuel Kalu with the dribbling skills of Percy Tau",_Es ❌Sancho €85m trophyless 2 years ❌Maguire €80m satisfying goals ❌ They bought GOAT Ronaldo turn Batshuayi ❌ bought Antony €100m another Samuel Kalu dribbling skills Percy Tau,0.5,1.0,positive
1749,"@Frankoe2106 @LionelAccount @TheEuropeanLad @ADnl Man utd is not seen  as a team of developing young talents, we go and buy them to come play for us cus we aren’t in Farmers league💀🤝😂, Ronaldo was United player with a baloon D’or and Madrid came and bought him. So what’s your point that we haven’t done before 😂 https://t.co/X9PcO62kRR","Man utd seen team developing young talents, go buy come play us cus aren’t Farmers league💀🤝😂, Ronaldo United player baloon D’or Madrid came bought him. So what’s point haven’t done 😂 https://t.co/X9PcO62kRR",0.1,0.4,positive
1750,"@crxshbndicct1 @NotWinOrDie1 @Lakersallthewa3 @RMadridEngineer Man utd got lucky second in prem cuz that same season they dropped out of ucl groups and went to europa league, without ronaldo. With juve he won league twice, not his fault juve was terrible. He was league topscorer, how much could he help them?","Man utd got lucky second prem cuz season dropped ucl groups went europa league, without ronaldo. With juve league twice, fault juve terrible. He league topscorer, much could help them?",-0.11666666666666668,0.5083333333333334,negative
1751,@dhfm9989 @ronaldo_mb_dhf @TrendPSPK Eripukoda adu andhi sud,_mb_dhf Eripukoda adu andhi sud,0.0,0.0,neutral
1752,@Huge_Gorilla What have they done? Messi and ronaldo will be unusable by November 😭,_Gorilla What done? Messi ronaldo unusable November 😭,0.0,0.0,neutral
1753,@MrGeorgeBenson @ChelseaFC Ronaldo and Hazard 🙌,Ronaldo Hazard 🙌,0.0,0.0,neutral
1754,@Franc_Ysco Ronaldo même point physique que Salah !?????????,_Ysco Ronaldo même point physique que Salah !?????????,0.0,0.0,neutral
1755,For me a likely scenario if it happens then awb moves to Westham or palace then we get a rb in dest which Ten hag even the gakpo although I'm not a fan of his but I think if ronaldo leaves then the wagers his on alone covers the gakpo deal,For likely scenario happens awb moves Westham palace get rb dest Ten hag even gakpo although I'm fan I think ronaldo leaves wagers alone covers gakpo deal,0.0,0.5,neutral
1756,@RMadridEngineer I could give you 100 other reasons why Messi is better than Ronaldo,I could give 100 reasons Messi better Ronaldo,0.5,0.5,positive
1757,@sebaarzs @Cr7stianismo_ @Cristiano somos de hacer cosas mas… dificiles https://t.co/YA0OHhSZM7,_ somos de hacer cosas mas… dificiles https://t.co/YA0OHhSZM7,0.0,0.0,neutral
1758,@pato_snr @Drewz_Cars @bamwinejnr @BradleyCarl256 @Lloydlucianvert @glesomu @JamalKingJK @namasole_ @Pliam_ @kimBrenda01 @Atuhairecarol10 @kingFahad_17 Ronaldo booty licker,_snr _Cars _ _ _17 Ronaldo booty licker,0.0,0.0,neutral
1759,@omermeroz Can someone pls send Cristiano Ronaldo the metaverse award?? Dude got 400m followers on ig,Can someone pls send Cristiano Ronaldo metaverse award?? Dude got 400m followers ig,0.0,0.0,neutral
1760,@ShameOnPenaldo @SK10Football @Cristiano The Best Version Of Messi 👏 https://t.co/Vz7uONg4LO,The Best Version Of Messi 👏 https://t.co/Vz7uONg4LO,1.0,0.3,positive
1761,"@FrankKhalidUK @Thecfcdaily_ I don’t think Neymar will want to leave PSG. Zaha will be a more possibility. 

Then also sign between Aubameyang and Cristiano Ronaldo",_ I don’t think Neymar want leave PSG. Zaha possibility. Then also sign Aubameyang Cristiano Ronaldo,0.0,0.0,neutral
1762,@fenerrmedya Serdar dursun harbi harbi Ronaldo zannediyor kendisini,Serdar dursun harbi harbi Ronaldo zannediyor kendisini,0.0,0.0,neutral
1763,@dhfm9989 @ronaldo_mb_dhf @TrendPSPK Rey em bhavi lo unchutharu ra mimalni mee cofans asalu 💦 https://t.co/S1mo6icd78,_mb_dhf Rey em bhavi lo unchutharu ra mimalni mee cofans asalu 💦 https://t.co/S1mo6icd78,0.0,0.0,neutral
1764,@king_culub @FrankKhalidUK @paulpogba @Cristiano A dream that will never come true😂,_culub A dream never come true😂,0.0,0.0,neutral
1765,@thedefiedge Ronaldo and it isn't close. Everyone else is living in bias world.,Ronaldo close. Everyone else living bias world.,0.0,0.0,neutral
1766,Cristiano Ronaldo is the greatest athlete of all time,Cristiano Ronaldo greatest athlete time,1.0,1.0,positive
1767,"@f_jart @UnitedStandMUFC If he(Ronaldo) wants to stay over leave, I think that is up to him to decide. I am more concerned about his mental stability in the team.","_jart If he(Ronaldo) wants stay leave, I think decide. I concerned mental stability team.",0.05,0.15000000000000002,positive
1768,Ronaldo at 35 vs Messi at 35 https://t.co/POxsJ0lwxV,Ronaldo 35 vs Messi 35 https://t.co/POxsJ0lwxV,0.0,0.0,neutral
1769,"As a football fan
U can not like Ronaldo and Messi at the same time
Either you are a Ronaldo fan Messi
✌️ https://t.co/kD1mvRfyQk",As football fan U like Ronaldo Messi time Either Ronaldo fan Messi ✌️ https://t.co/kD1mvRfyQk,0.0,0.0,neutral
1770,Ronaldo avi and American lmaooo https://t.co/nRuRqTD9t0,Ronaldo avi American lmaooo https://t.co/nRuRqTD9t0,0.0,0.0,neutral
1771,81?? Ronaldo at least 86 - 88. https://t.co/DMSoSfVwqO,81?? Ronaldo least 86 - 88. https://t.co/DMSoSfVwqO,-0.3,0.4,negative
1772,Je me nomme mathias ronaldo j'ai des révélations à faire sur mon frère CR7 concernant  L'Europa League.😑 https://t.co/W1jfrMka7b,Je nomme mathias ronaldo j'ai des révélations à faire sur mon frère CR7 concernant L'Europa League.😑 https://t.co/W1jfrMka7b,0.0,0.0,neutral
1773,"@HardManUtdVids ""BuT BuT rOnAlDO DoNT DrIbbLe""","""BuT BuT rOnAlDO DoNT DrIbbLe""",0.0,0.0,neutral
1774,Ronaldo 90 mdrrr https://t.co/mUZ8zkwH66,Ronaldo 90 mdrrr https://t.co/mUZ8zkwH66,0.0,0.0,neutral
1775,"Florentino es un despistado que se cree más que @Cristiano y CR7 hizo bien en hacer un lado el veneno negro @CocaColaCo_es , es más preventivo, que muchos gobiernos que permiten el consumo de ese líquido tan brutalmente nocivo para la salud, porque temen enfrentar a la @CocaCola https://t.co/kbsaSdv1Jk","Florentino es un despistado que se cree más que CR7 hizo bien en hacer un lado el veneno negro _es , es más preventivo, que muchos gobiernos que permiten el consumo de ese líquido tan brutalmente nocivo para la salud, porque temen enfrentar la https://t.co/kbsaSdv1Jk",0.0,0.0,neutral
1776,"@ESPNFC Obviously money NOT well spent. Curious to see what both Liverpool and Real Madrid spent in the same period of time.  Since both MU and Juve both signed Ronaldo in that period of time, let’s disregard that amount of money from the total for both.","Obviously money NOT well spent. Curious see Liverpool Real Madrid spent period time. Since MU Juve signed Ronaldo period time, let’s disregard amount money total both.",-0.016666666666666666,0.4583333333333333,negative
1777,@ALMRISEUL @musalli9 @Cristiano النفاق الاجتماعي في زماننا هو التلون في العلاقات، وعدم الوضوح في المواقف والمبادئ والأحاديث لغرض الإفساد أو الانتفاع الشخصي.,النفاق الاجتماعي في زماننا هو التلون في العلاقات، وعدم الوضوح في المواقف والمبادئ والأحاديث لغرض الإفساد أو الانتفاع الشخصي.,0.0,0.0,neutral
1778,"🎥🚨En el entrenamiento de hoy en Carrington @Cristiano Ronaldo 👑🐐

VIVA  #CR7𓃵 
VIVA  #Best 
VIVA  #GOAT𓃵 

#CR7𓃵 #CristianoRonaldo #Ronaldo #VIVARONALDO #MUFC #CristianoRonaldo𓃵  #CR7EFFECT #GOAT𓃵 https://t.co/BHjxakBBiw",🎥🚨En el entrenamiento de hoy en Carrington Ronaldo 👑🐐 VIVA 𓃵 VIVA 𓃵 𓃵 𓃵 𓃵 https://t.co/BHjxakBBiw,0.0,0.0,neutral
1779,"@SoouullX @wahraniii6 @saile_jedusor @_Cristiano9_3 Ronaldo est un ailier faux pied qui rentre dans le cœur du jeu, et en l'occurrence, oui c'est sûrement un des plus complets à son poste, mais en tant qu'attaquant c'est pas lui, et ça existe même pas enfaite","_jedusor @_Cristiano9_3 Ronaldo est un ailier faux pied qui rentre dans le cœur du jeu, et en l'occurrence, oui c'est sûrement un des plus complets à son poste, mais en tant qu'attaquant c'est pas lui, et ça existe même pas enfaite",0.0,0.0,neutral
1780,"@ManUnitedZone_ How sad does Ronaldo’s legacy look, with Jorge Mendes his minder basically hawking him around trying everything he can to convince somebody to take him. Do not understand why somebody so obsessed with his brand, is trashing his reputation in this way. #CRjustgo","_ How sad Ronaldo’s legacy look, Jorge Mendes minder basically hawking around trying everything convince somebody take him. Do understand somebody obsessed brand, trashing reputation way.",-0.5,1.0,negative
1781,"@CRedDevil7 @MrTomMcDermott What does winning have to do with squad harmony? 

I love Ronaldo he’s my goat but if he doesn’t start he will cause a tantrum and he’ll grab headlines and that’s not healthy for a football team that wants to progress",What winning squad harmony? I love Ronaldo he’s goat doesn’t start cause tantrum he’ll grab headlines that’s healthy football team wants progress,0.425,0.48750000000000004,positive
1782,@maiorzeiro @Cruzeiro @Ronaldo Se fosse para escolher um. Bidu tem muito mais bola.,Se fosse para escolher um. Bidu tem muito mais bola.,0.0,0.0,neutral
1783,"En Portugal, el estatus de líder de Cristiano Ronaldo es intocable https://t.co/NdPZBbrZbX","En Portugal, el estatus de líder de Cristiano Ronaldo es intocable https://t.co/NdPZBbrZbX",0.0,0.0,neutral
1784,EA gave Ronaldo and Messi 81 pace dawg. Messi’s somehow a rating higher aswell. Weird times,EA gave Ronaldo Messi 81 pace dawg. Messi’s somehow rating higher aswell. Weird times,-0.125,0.75,negative
1785,@ManUtd @GhanaMUSC If Antony fits in well i see Ronaldo banging in those goals trust me💫🐐🐐🐐,If Antony fits well see Ronaldo banging goals trust me💫🐐🐐🐐,0.0,0.0,neutral
1786,@local_man26 @arindaela @elonmusk @KagutaMuseveni @AnitahAmong @Cristiano @D_DeGea @HarryMaguire93 G😂,_man26 _DeGea G😂,0.0,0.0,neutral
1787,"@spleendistanbuI abi halı saha öncesi ardını dövdürmek,  bacakların aralanması ve ronaldo duruşu için çok önemli bilgin olsun","abi halı saha öncesi ardını dövdürmek, bacakların aralanması ronaldo duruşu için çok önemli bilgin olsun",0.0,0.0,neutral
1788,@omaakatugba Talk about Ronaldo too,Talk Ronaldo,0.0,0.0,neutral
1789,@FenerGlobalOrg @ZorluMurat Kendini cidden Ronaldo sanıyor bu :D,Kendini cidden Ronaldo sanıyor bu :D,1.0,1.0,positive
1790,@ranaltboo Ronaldo booth would be amazing,Ronaldo booth would amazing,0.6000000000000001,0.9,positive
1791,@Ronaldo_aff KKKKKK,_aff KKKKKK,0.0,0.0,neutral
1792,@KINGKALYAN777 @ronaldo_mb_dhf @TrendPSPK Inka 1hr kooda ledu inka full padaledu puka https://t.co/WCpWNYW80b,_mb_dhf Inka 1hr kooda ledu inka full padaledu puka https://t.co/WCpWNYW80b,0.35,0.55,positive
1793,"@Cr7stianismo_ Que mamadas de Ronaldo, pura decisión pendeja ha estaso tomando desde hace años","_ Que mamadas de Ronaldo, pura decisión pendeja ha estaso tomando desde hace años",0.0,0.0,neutral
1794,"@CAMAW1NGA @KieranCFC88 This guy has an Argentina flag in his name trying to make it seem like he’s an Argentinian choosing Ronaldo over Messi, you’re embarrassing 😭","This guy Argentina flag name trying make seem like he’s Argentinian choosing Ronaldo Messi, you’re embarrassing 😭",0.0,0.0,neutral
1795,@MaarlooN21 @ronaldo_neto0 @BarcellosL16 Aq em casa é . Tem ?,_neto0 Aq em casa é . Tem ?,0.0,0.0,neutral
1796,@SkySportsPL I was big of fan of keeping @Cristiano but I think we have to consider that he is 38 basically and is on 500k a week and not the mangers first choice. To me he is the greatest to ever play for Manchester United but letting him go is a win for us economically,I big fan keeping I think consider 38 basically 500k week mangers first choice. To greatest ever play Manchester United letting go win us economically,0.4699999999999999,0.5466666666666666,positive
1797,But please Erik please keep ronaldo am sure he can have 1 best season under you with antony on the planks trust me he will shine please @Cristiano dont go,But please Erik please keep ronaldo sure 1 best season antony planks trust shine please dont go,0.75,0.5944444444444444,positive
1798,@PSG_inside @visitrwanda_now @SergioRamos Cristiano Ronaldo owns PSG.,_inside _now Cristiano Ronaldo owns PSG.,0.0,0.0,neutral
1799,"@Davidsonbomi @omaakatugba You forgot to add Ronaldo, Forlan, Suares etc to the list of players that left EPL and became lords in laliga","You forgot add Ronaldo, Forlan, Suares etc list players left EPL became lords laliga",0.0,0.0,neutral
1800,@katie7268495 Messi or Ronaldo,Messi Ronaldo,0.0,0.0,neutral
1801,Paul pogba on what he thinks about Ronaldo in United ..I agree with him https://t.co/9ujHe6q2ly,Paul pogba thinks Ronaldo United ..I agree https://t.co/9ujHe6q2ly,0.0,0.0,neutral
1802,"Vendo tudo que tá vindo a tona (ass. internos) sobre os clubes brasileiros, só posso dizer que a gente ainda vai agradecer muito pelo fato do Ronaldo (alguém que entende de futebol e negócios) ter assumido a bronca do Cruzeiro. Aguardem!","Vendo tudo que tá vindo tona (ass. internos) sobre os clubes brasileiros, só posso dizer que gente ainda vai agradecer muito pelo fato Ronaldo (alguém que entende de futebol e negócios) ter assumido bronca Cruzeiro. Aguardem!",0.0,0.0,neutral
